ticker,sector,sector_etf,signal,close,qv_score,fi_score,theme_score,f_score,fund_composite,rs_rating,trend_template,not_extended,breakout,volume_ok,exit_active,exit_reasons,entry_reasons,entry_blockers,fi_flags,pct_above_sma50,high_52w,low_52w
PYPL,Financial Services,XLF,SALIDA,46.27000045776367,78.87596899224806,-20.0,11.11111111111111,0,48.328165374677006,16.699029126213592,False,True,False,False,True,"['Stop ATR roto: cierre 46.27 < trailing stop 47.50', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 17)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.013959484649540476,77.80403137207031,38.9620361328125
TT,Industrials,XLI,SALIDA,488.17999267578125,60.65891472868217,-20.0,38.88888888888889,0,47.98578811369509,65.63106796116504,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (9% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 66)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],0.08587842219789066,492.5400085449219,375.5242004394531
GRMN,Technology,XLK,SALIDA,242.82000732421875,11.821705426356589,20.0,88.88888888888889,0,47.950904392764855,72.03883495145631,False,True,False,False,True,"['Stop ATR roto: cierre 242.82 < trailing stop 252.84', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-2% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 72)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],-0.015513386834275722,267.5199890136719,184.11007690429688
AES,Utilities,XLU,SALIDA,14.34000015258789,27.325581395348834,40.0,50.0,0,47.93023255813954,61.55339805825243,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (1% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 62)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.005185650073415076,17.06953239440918,9.15911865234375
TRMB,Technology,XLK,SALIDA,63.41999816894531,10.852713178294573,20.0,88.88888888888889,0,47.56330749354005,20.97087378640777,False,True,False,True,True,"['Cierre por debajo de SMA50 (63.42 < 66.95) con volumen 2.5x', 'Stop ATR roto: cierre 63.42 < trailing stop 64.69', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-5% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 21)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.0527174509351519,85.23999786376953,62.540000915527344
ELV,Healthcare,XLV,SALIDA,374.7099914550781,62.5968992248062,20.0,5.555555555555555,0,47.42764857881137,66.79611650485437,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (19% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 67)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],0.193234606039026,408.7035827636719,270.10369873046875
WTW,Financial Services,XLF,SALIDA,252.41000366210938,59.10852713178295,20.0,11.11111111111111,0,47.42118863049096,8.932038834951456,False,True,False,True,True,"['Cierre por debajo de SMA50 (252.41 < 288.35) con volumen 1.9x', 'Stop ATR roto: cierre 252.41 < trailing stop 274.10', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-12% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 9)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.12463619224472279,347.80859375,252.41000366210938
TDG,Industrials,XLI,SALIDA,1233.3699951171875,50.3875968992248,0.0,38.88888888888889,0,47.377260981912144,27.378640776699033,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 27)', 'Sin breakout reciente sobre resistencia']",[],0.014505461281931926,1516.55029296875,1132.8800048828125
CNC,Healthcare,XLV,SALIDA,55.33000183105469,61.82170542635659,20.0,5.555555555555555,0,47.117571059431526,90.67961165048544,True,False,True,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'Fuerza relativa alta (RS 91/100)', 'Línea de fuerza relativa en máximos']","['Demasiado extendida (38% sobre SMA50)', 'Breakout sin confirmación de volumen']",['Margen bruto en expansión los últimos 4 trimestres'],0.3849674023967296,62.91999816894531,25.209999084472656
ZBH,Healthcare,XLV,SALIDA,82.83000183105469,79.06976744186046,-20.0,5.555555555555555,0,47.01679586563307,22.52427184466019,False,True,False,False,True,"['Stop ATR roto: cierre 82.83 < trailing stop 89.76', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-9% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 23)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.09236617052299435,106.87191009521484,80.06999969482422
INVH,Real Estate,XLRE,SALIDA,28.739999771118164,52.90697674418605,-40.0,61.111111111111114,0,46.9405684754522,39.22330097087379,False,True,True,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (10% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 39)', 'Breakout sin confirmación de volumen']","['Miss consistente últimos 2 trimestres', 'Margen bruto en contracción']",0.1031180007625727,33.465389251708984,24.096025466918945
BBY,Consumer Cyclical,XLY,SALIDA,58.689998626708984,59.30232558139535,0.0,22.22222222222222,0,46.7764857881137,16.893203883495143,False,True,False,False,True,"['Stop ATR roto: cierre 58.69 < trailing stop 62.09', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-6% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 17)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en contracción']",-0.0613925570766242,81.66181945800781,57.27000045776367
JCI,Industrials,XLI,SALIDA,143.13999938964844,48.44961240310077,0.0,38.88888888888889,0,46.60206718346253,82.71844660194175,True,True,False,True,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (4% sobre SMA50)', 'Fuerza relativa alta (RS 83/100)']",['Sin breakout reciente sobre resistencia'],"['Beat consistente últimos 2 trimestres', 'Margen bruto en contracción']",0.039445900104911065,146.02999877929688,88.21669006347656
LUV,Industrials,XLI,SALIDA,41.5,39.53488372093023,20.0,38.88888888888889,0,46.536175710594314,67.96116504854369,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (2% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 68)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],0.016518110955086898,54.564300537109375,28.648651123046875
EA,Communication Services,XLC,SALIDA,200.7899932861328,63.759689922480625,-20.0,27.77777777777778,0,46.44832041343669,63.30097087378641,False,True,False,True,True,"['Cierre por debajo de SMA50 (200.79 < 201.86) con volumen 1.4x', 'Stop ATR roto: cierre 200.79 < trailing stop 201.63', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Fuerza relativa insuficiente (RS 63)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.0052810289597945296,204.59640502929688,142.41429138183594
BDX,Healthcare,XLV,SALIDA,144.75999450683594,60.07751937984496,20.0,5.555555555555555,0,46.41989664082687,37.86407766990291,False,True,False,False,True,"['Cierre por debajo de SMA50 (144.76 < 158.09) con volumen 1.3x', 'Stop ATR roto: cierre 144.76 < trailing stop 150.22', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-8% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Fuerza relativa insuficiente (RS 38)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.08431186210526224,184.21353149414062,126.853759765625
BLK,Financial Services,XLF,SALIDA,1073.5699462890625,56.395348837209305,20.0,11.11111111111111,0,46.3359173126615,46.990291262135926,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (7% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 47)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres', 'Margen bruto en contracción']",0.06550700944267475,1190.13916015625,896.4943237304688
LDOS,Technology,XLK,SALIDA,134.89999389648438,7.751937984496124,20.0,88.88888888888889,0,46.32299741602067,8.155339805825243,False,True,False,True,True,"['Cierre por debajo de SMA50 (134.90 < 160.23) con volumen 2.0x', 'Stop ATR roto: cierre 134.90 < trailing stop 148.03', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-16% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 8)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],-0.15809795655424627,198.60533142089844,134.89999389648438
SHOP,Technology,XLK,SALIDA,105.44000244140625,16.472868217054263,0.0,88.88888888888889,0,46.31136950904393,17.66990291262136,False,True,False,True,True,"['Cierre por debajo de SMA50 (105.44 < 122.29) con volumen 2.6x', 'Stop ATR roto: cierre 105.44 < trailing stop 117.72', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-14% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 18)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Margen bruto en contracción']",-0.13775336448729114,179.00999450683594,91.7699966430664
SJM,Consumer Defensive,XLP,SALIDA,96.83000183105469,52.71317829457365,20.0,16.666666666666664,0,46.25193798449613,22.330097087378643,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-3% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 22)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.03137065125810747,116.0,89.52999877929688
GL,Financial Services,XLF,SALIDA,154.38999938964844,64.92248062015504,0.0,11.11111111111111,0,46.2467700258398,66.60194174757281,True,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (6% sobre SMA50)']","['Fuerza relativa insuficiente (RS 67)', 'Sin breakout reciente sobre resistencia']",[],0.06492445284127112,154.38999938964844,116.86807250976562
WYNN,Consumer Cyclical,XLY,SALIDA,107.56999969482422,75.3875968992248,-40.0,22.22222222222222,0,46.21059431524548,39.029126213592235,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (4% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 39)', 'Sin breakout reciente sobre resistencia']","['Miss consistente últimos 2 trimestres', 'Margen bruto en contracción']",0.03665740622131543,132.80035400390625,82.697509765625
WRB,Financial Services,XLF,SALIDA,66.12000274658203,64.34108527131784,0.0,11.11111111111111,0,46.01421188630491,27.184466019417474,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-2% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 27)', 'Sin breakout reciente sobre resistencia']",[],-0.01873481366653208,77.12866973876953,64.48999786376953
BXP,Real Estate,XLRE,SALIDA,59.84000015258789,24.224806201550386,20.0,61.111111111111114,0,45.96770025839793,25.631067961165048,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (9% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 26)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],0.09394596974946855,76.36109161376953,50.735267639160156
UPS,Industrials,XLI,SALIDA,99.88999938964844,37.98449612403101,20.0,38.88888888888889,0,45.91602067183462,44.66019417475729,False,True,False,False,True,"['Stop ATR roto: cierre 99.89 < trailing stop 100.90', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-3% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 45)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.026437930503890008,118.34954833984375,80.0525894165039
TAP,Consumer Defensive,XLP,SALIDA,42.7599983215332,68.9922480620155,-20.0,16.666666666666664,0,45.76356589147287,17.864077669902912,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-3% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 18)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.025701677935279617,54.76203536987305,40.72999954223633
FOX,Communication Services,XLC,SALIDA,56.220001220703125,53.29457364341085,0.0,27.77777777777778,0,45.76227390180878,48.349514563106794,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (3% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 48)', 'Sin breakout reciente sobre resistencia']",[],0.03428972430500219,67.39778900146484,45.494083404541016
CME,Financial Services,XLF,SALIDA,288.3399963378906,54.84496124031008,20.0,11.11111111111111,0,45.71576227390181,48.932038834951456,False,True,False,False,True,"['Stop ATR roto: cierre 288.34 < trailing stop 294.35', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-4% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 49)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.038611668036791336,318.8379211425781,251.62696838378906
DLR,Real Estate,XLRE,SALIDA,199.67999267578125,23.449612403100776,20.0,61.111111111111114,0,45.65762273901809,73.98058252427184,True,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (7% sobre SMA50)']","['Fuerza relativa insuficiente (RS 74)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],0.07294267891720767,203.91000366210938,146.92958068847656
SWK,Industrials,XLI,SALIDA,81.02999877929688,28.488372093023255,40.0,38.88888888888889,0,45.617571059431526,69.51456310679612,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (9% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 70)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.09412811730682122,90.95065307617188,56.232784271240234
FISV,,,SALIDA,56.11000061035156,47.093023255813954,-20.0,50.0,0,45.33720930232558,3.300970873786408,False,True,False,True,True,"['Cierre por debajo de SMA50 (56.11 < 59.33) con volumen 1.6x', 'Stop ATR roto: cierre 56.11 < trailing stop 59.19']",['No extendida (-5% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 3)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.05422487839913819,191.0,53.900001525878906
BSX,Healthcare,XLV,SALIDA,56.0,57.17054263565892,20.0,5.555555555555555,0,45.25710594315245,1.7475728155339807,False,True,False,False,True,"['Stop ATR roto: cierre 56.00 < trailing stop 60.59', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-15% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 2)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.14939896045116305,108.13999938964844,55.97999954223633
CSX,Industrials,XLI,SALIDA,45.599998474121094,53.68217054263565,-20.0,38.88888888888889,0,45.195090439276484,83.30097087378641,True,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (9% sobre SMA50)', 'Fuerza relativa alta (RS 83/100)']",['Sin breakout reciente sobre resistencia'],['Margen bruto en contracción'],0.08587382184063014,46.18000030517578,27.668697357177734
PG,Consumer Defensive,XLP,SALIDA,147.89999389648438,58.720930232558146,0.0,16.666666666666664,0,45.15503875968992,32.23300970873787,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (0% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 32)', 'Sin breakout reciente sobre resistencia']",[],0.002585450230901291,165.95037841796875,136.0424041748047
PFG,Financial Services,XLF,SALIDA,101.55000305175781,61.627906976744185,0.0,11.11111111111111,0,44.928940568475454,77.08737864077669,True,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (9% sobre SMA50)']","['Fuerza relativa insuficiente (RS 77)', 'Sin breakout reciente sobre resistencia']",[],0.09431978565451514,101.55000305175781,73.43386840820312
GD,Industrials,XLI,SALIDA,347.2699890136719,35.27131782945737,20.0,38.88888888888889,0,44.83074935400517,55.72815533980583,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (1% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 56)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],0.008331048049746723,365.68145751953125,264.5869140625
MDT,Healthcare,XLV,SALIDA,77.5999984741211,64.72868217054264,0.0,5.555555555555555,0,44.78036175710594,15.339805825242719,False,True,False,False,True,"['Cierre por debajo de SMA50 (77.60 < 86.81) con volumen 1.3x', 'Stop ATR roto: cierre 77.60 < trailing stop 83.46', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-11% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 15)', 'Sin breakout reciente sobre resistencia']",[],-0.10606708942725651,103.73406982421875,77.5999984741211
OTIS,Industrials,XLI,SALIDA,76.70999908447266,43.21705426356589,0.0,38.88888888888889,0,44.509043927648584,15.922330097087379,False,True,False,False,True,"['Stop ATR roto: cierre 76.71 < trailing stop 77.03', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-6% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 16)', 'Sin breakout reciente sobre resistencia']",[],-0.05795233710384904,99.66043853759766,75.62000274658203
PRU,Financial Services,XLF,SALIDA,100.16000366210938,59.68992248062015,0.0,11.11111111111111,0,44.15374677002584,36.699029126213595,False,True,False,True,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (3% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 37)', 'Sin breakout reciente sobre resistencia']",[],0.03408477244374983,117.13116455078125,92.0
DVA,Healthcare,XLV,SALIDA,193.8800048828125,62.98449612403101,0.0,5.555555555555555,0,44.08268733850129,88.7378640776699,False,False,True,True,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Fuerza relativa alta (RS 89/100)', 'Línea de fuerza relativa en máximos', 'Breakout sobre pivot con volumen 3.5× lo normal']",['Medias móviles no alineadas alcistas'],"['Beat consistente últimos 2 trimestres', 'Margen bruto en contracción']",0.2728968166906425,193.8800048828125,103.87000274658203
CHD,Consumer Defensive,XLP,SALIDA,94.95999908447266,46.70542635658915,20.0,16.666666666666664,0,43.848837209302324,40.97087378640777,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-2% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 41)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.016950772169060678,105.26000213623047,81.26483917236328
TGT,Consumer Defensive,XLP,SALIDA,130.19000244140625,64.14728682170544,-20.0,16.666666666666664,0,43.82558139534884,83.68932038834951,True,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (7% sobre SMA50)', 'Fuerza relativa alta (RS 84/100)']",['Sin breakout reciente sobre resistencia'],['Margen bruto en contracción'],0.07068549099907574,132.10000610351562,82.83750915527344
HUBB,Industrials,XLI,SALIDA,502.3399963378906,50.1937984496124,-20.0,38.88888888888889,0,43.79974160206718,67.76699029126215,True,True,False,False,True,"['Cierre por debajo de SMA50 (502.34 < 508.06) con volumen 1.4x', 'Stop ATR roto: cierre 502.34 < trailing stop 514.64', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']","['Patrón de tendencia alcista (Stage 2)', 'No extendida (-1% sobre SMA50)']","['Fuerza relativa insuficiente (RS 68)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.011266695626431147,557.8499755859375,344.04217529296875
MCO,Financial Services,XLF,SALIDA,448.6400146484375,58.52713178294574,0.0,11.11111111111111,0,43.68863049095608,27.766990291262132,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (0% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 28)', 'Sin breakout reciente sobre resistencia']",[],2.515124100233968e-05,538.4462280273438,411.3409729003906
URI,Industrials,XLI,SALIDA,964.5,49.8062015503876,-20.0,38.88888888888889,0,43.644702842377264,74.1747572815534,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (19% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 74)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],0.19190027092645545,1015.5770263671875,645.9522094726562
